RPPC;Respiración con presión positiva continua;;;;;;;;;;
RPPI;Respiración con presión positiva intermitente;;;;;;;;;;
RPR;Prueba de la reagina plasmática rápida;;;;;;;;;;
RPTA;Trombolítico;;;;;;;;;;
RQ;Radioquimioterapia;;;;;;;;;;
RQT;Radioquimioterapia;;;;;;;;;;
RR;Ruidos respiratorios;RutkowRobbins;;;;;;;;;
RRN;Reanimación de recién nacido;;;;;;;;;;
RS;Ritmo sinusal;;;;;;;;;;
RS3PE;Sinovitis simétrica seronegativa remitente con edema con fóvea distal;;;;;;;;;;
RSC;Radiografía simple de cráneo;Rectosigmoidoscopia;Recuento sanguíneo total;;;;;;;;
RsCsAs;Ruidos cardiacos arrítmicos;;;;;;;;;;
RsCsRs;Ruidos cardiacos rítmicos;;;;;;;;;;
RSN;Ritmo sinusal normal;;;;;;;;;;
RSV;Virus respiratorio sincitial;Virus del sarcoma de Rous;;;;;;;;;
RT;Radioterapia;Reabsorción tubular;Regurgitación tricuspídea;;;;;;;;
RT-MX;Radioterapia y metotrexato;;;;;;;;;;
RT-QT;Radioquimioterapia;;;;;;;;;;
RTA;Reacción transfusional aguda;Reflejo del tendón de Aquiles;Rotura del tendón de Aquiles;;;;;;;;
RTAP;Radiografía de tórax anteroposterior;;;;;;;;;;
RTL;Radiografía de tórax lateral;;;;;;;;;;
RTS;Puntuación para traumatismos revisada;;;;;;;;;;
RTU;Resección transuretral;;;;;;;;;;
RTUP;Resección transuretral de próstata;;;;;;;;;;
RTV;Resección tranvesival;Ritonavir;;;;;;;;;
RUA;Retención urinaria aguda;;;;;;;;;;
RV;Volumen residual;;;;;;;;;;
RVA;Radiografía de vegetaciones adenoideas;Recambio valvular aórtico;;;;;;;;;
RVAo;Recambio valvular aórtico;;;;;;;;;;
RVM;Recambio valvular mitral;;;;;;;;;;
RVO;Reflejo vestíbuloocular;;;;;;;;;;
RVS;Resistencia Vascular Sistémica;;;;;;;;;;
RVU;Reflujo vesicoureteral;;;;;;;;;;
Rx;Radiografía;;;;;;;;;;
RxT;Radiografía de tórax;Radioterapia;;;;;;;;;
S;Sacro;Sangre;Semana;Sensible;Servicio;Símbolo químico del azufre;Síndrome;Sistólico;;;
s;Símbolo del segundo;;;;;;;;;;
S1, S2, S3, S4 y S5;1ª, 2ª, 3ª, 4ª y 5ª vértebras sacras;;;;;;;;;;
SA;Sinoauricular;;;;;;;;;;
SAAF;Síndrome de anticuerpos antifosfolipídicos;;;;;;;;;;
SAAP;Síndrome de atrapamiento de la arteria poplítea;;;;;;;;;;
SACYL;Servicio de Salud de Castilla y León;;;;;;;;;;
SAD;Sustracción angiográfica digital;;;;;;;;;;
SADC;Servicio de Admisión y Documentación Clínica;;;;;;;;;;
SADS;Cuestionario para los trastornos afectivos y la esquizofrenia;;;;;;;;;;
SAF;Síndrome antifosfolipídico;;;;;;;;;;
SAFL;Síndrome antifosfolipídico;;;;;;;;;;
SAGE;Servicio de apoyo a la gestión de enfermos;;;;;;;;;;
SAHOS;Síndrome de apnea e hipopnea obstructiva del sueño;;;;;;;;;;
SAHS;Síndrome de apnea e hipopnea del sueño;;;;;;;;;;
SAI;Sin otra medicación;Sin otra especificación;;;;;;;;;
SAM mitral;Movimiento sistólico anterior del velo anterior mitral;;;;;;;;;;
SAMR;Staphylococcus aureus meticilinorresistente ;;;;;;;;;;
SAMS;Staphylococcus aureus meticilinosensible;;;;;;;;;;
SAMUR;Servicio de asistencia municipal de urgencia y rescate;;;;;;;;;;
SAO;Síndrome de abstinencia a opiáceos;;;;;;;;;;
SAOS;Síndrome de apnea obstructiva del sueño;;;;;;;;;;
SAP;Servicio de atención al paciente;;;;;;;;;;
SAPU;Servicio de atención al paciente y usuario;;;;;;;;;;
SARM;Staphylococcus aureus resistente a meticilina;;;;;;;;;;
SAS;Servicio Andaluz de Salud;Síndrome de apnea del sueño;;;;;;;;;
SASM;Staphylococcus aureus sensible a meticilina;;;;;;;;;;
SatO2;Saturación de Oxígeno;;;;;;;;;;
SB;Situación basal;;;;;;;;;;
SBF;Situación basal funcional;;;;;;;;;;
SC;Seno coronario;Sin corrección;Síndrome carcinoide;Síndrome de Cushing;Subcutáneo;Superficie cutánea;;;;;
sc;Subcutáneo;;;;;;;;;;
SC;Vía subcutánea;;;;;;;;;;
SCA;Síndrome cerebral agudo;Síndrome confusional agudo;Síndrome coronario agudo;;;;;;;;
SCACEST;Síndrome coronario agudo con elevación del ST;;;;;;;;;;
SCAN;Cuestionarios para la evaluación clínica en neuropsiquiatría;;;;;;;;;;
SCANEST;Síndrome coronario agudo no elevación del ST;;;;;;;;;;
SCASEST;Síndrome coronario agudo sin elevación del ST;;;;;;;;;;
SCBH;Síndrome de Claude-BernardHorner;;;;;;;;;;
SCC;Ciclo corto de quimioterapia;Carcinoma de células escamosas;;;;;;;;;
SCID;Síndrome de coagulación intravascular diseminada;Entrevista clínica estructurada para los trastornos del DSM;;;;;;;;;
SCIH;Síndrome del corazón izquierdo hipoplásico;;;;;;;;;;
SCQ;Superficie corporal quemada;;;;;;;;;;
SCS;Servicio Catalán de la Salud;Estimulación de la médula espinal;;;;;;;;;
SCU;Sangre de cordón umbilical;;;;;;;;;;
SCVCS;Síndrome de compresión de la vena cava superior;;;;;;;;;;
SD;Sobredosis;Soplo diastólico;;;;;;;;;
SDD;Síndrome de demencia depresiva;;;;;;;;;;
SDR;Síndrome de dificultad respiratoria;;;;;;;;;;
SDRA;Síndrome de dificultad respiratoria aguda;Síndrome de dificultad respiratoria del adulto;;;;;;;;;
SDRI;Síndrome de dificultad respiratoria idiopático;;;;;;;;;;
SE;Sin especificar;;;;;;;;;;
SEDOM;Sociedad Española de Documentación Médica;;;;;;;;;;
SEHP;Sociedad Española de Hematología Pediátrica;;;;;;;;;;
SEMR;Staphylococcus epidermidis meticilinorresistente;;;;;;;;;;
SEMS;Staphylococcus epidermidis meticilinosensible;;;;;;;;;;
SEP;Síndrome extrapiramidal;;;;;;;;;;
SERGAS;Servicio Gallego de Salud;;;;;;;;;;
SERVAS;Servicio Valenciano de Salud;;;;;;;;;;
SES;Servicio Extremeño de Salud;;;;;;;;;;
SESCAM;Servicio de Salud de Castilla-La Mancha;;;;;;;;;;
SESPA;Servicio de Salud del Principado de Asturias;;;;;;;;;;
SEST;Angina inestable o infarto agudo de miocardio sin elevación del segmento ST;;;;;;;;;;
SEU;Servicio de Urgencias;;;;;;;;;;
SF;Sabin-Feldman, prueba;Síndrome de Fanconi;Síndrome febril;Situación funcional;Subfrénico;Suero fisiológico;Sufrimiento fetal;;;;
SF 36;Cuestionario de calida de vida;;;;;;;;;;
SF6;Exafluoruro de azufre;;;;;;;;;;
SFA;Síndrome febril agudo;Sufrimiento fetal agudo;;;;;;;;;
SG;Semana de gestación;Síndrome general;Suero glucosado;SwanGanz, catéter;;;;;;;
SG5%;Suero glucosado al 5%;;;;;;;;;;
SGA;Estreptococo del grupo A;;;;;;;;;;
SGB;Síndrome de Guillain-Barré;Streptococcus del grupo B;;;;;;;;;
SGE;Síndrome general;;;;;;;;;;
SGOT;Transaminasa glutamicoxalacética sérica;;;;;;;;;;
SGPT;Transaminasa glutamicopirúvica sérica;;;;;;;;;;
SGPT;Glutamato-piruvato transaminasa sérica;;;;;;;;;;
SGS;Suero glucosalino;;;;;;;;;;
SH;Sin hallazgos;;;;;;;;;;
SHBG;Globulina fijadora de las hormonas sexuales;Globulina transportadora esteroides sexuales;;;;;;;;;
SHI;Síndrome de hipertensión intracraneal;Síndrome hipereosinófilo idiopático;;;;;;;;;
SHP;Sin hallazgos patológicos;;;;;;;;;;
SHR;Síndrome hepatorrenal;;;;;;;;;;
SHU;Síndrome hemolítico urémico;;;;;;;;;;
SHVO;Síndrome de hipoventilaciónobesidad;;;;;;;;;;
SI;Sacroilíaco;Safena interna;Sin interés;Sistema Internacional de Unidades;;;;;;;
SIA;Septo interauricular;Síndrome isquémico agudo;;;;;;;;;
SIADH;Síndrome de secreción inadecuada de hormona antidiurética;;;;;;;;;;
SICATA;Sistema de Información de la Coordinación Autonómica de Trasplantes de Andalucía;;;;;;;;;;
SID;Sacroilíaca derecha;;;;;;;;;;
SIDA;Síndrome de inmunodeficiencia adquirida;;;;;;;;;;
SIDP;Sacroilíaca derecha posterior, posición fetal;;;;;;;;;;
SIDT;Sacroilíaca derecha transversa, posición fetal;;;;;;;;;;
SIHAD;Secreción inadecuada de hormona antidiurética, síndrome;;;;;;;;;;
SII;Sacroilíaca izquierda;Síndrome del intestino irritable;;;;;;;;;
SIIA;Sacroilíaca izquierda anterior, posición fetal;;;;;;;;;;
SIIP;Sacroilíaca izquierda posterior, posición fetal;;;;;;;;;;
SIIT;Sacroilíaca izquierda transversa, posición fetal;;;;;;;;;;
SIL;Lesión intraepitelial escamosa;;;;;;;;;;
SIL de alto grado;Carcinoma in situ de cervix uterino;;;;;;;;;;
SIL de bajo grado;Displasia simple de cervix uterino;;;;;;;;;;
SIM;Sistema de información médica;;;;;;;;;;
SIT;Situs inversus torácico;;;;;;;;;;
SIV;Septo interventricular;;;;;;;;;;
SK;Sarcoma de Kaposi;Estreptocinasa;;;;;;;;;
SKT;Síndrome de Klippel-Trenaunay;;;;;;;;;;
SL;Cirugía de segunda observación;Simpatectomía lumbar;Estreptolisina;Sublingual;;;;;;;
SLB;Simpatectomía lumbar bilateral;;;;;;;;;;
SLD;Simpatectomía lumbar derecha;;;;;;;;;;
SLE;Lupus eritematoso sistémico;Supervivencia libre de enfermedad;;;;;;;;;
SLI;Simpatectomía lumbar izquierda;;;;;;;;;;
SLM;Síndrome del lóbulo medio;;;;;;;;;;
SLP;Síndrome linfoproliferativo;;;;;;;;;;
SLPC;Síndrome linfoproliferativo crónico;;;;;;;;;;
SM;Serie metastásica;Síndrome de Marfan;Siringomielia;;;;;;;;
SMA;Síndrome de malabsorción;Síndrome de meningitis aséptica;Anticuerpo anti músculo liso;;;;;;;;
SMAC;Analizador secuencial múltiple computarizado;;;;;;;;;;
SMAI;Síndrome de malabsorción intestinal;;;;;;;;;;
SMD;Síndrome mielodisplásico;Soplo mesodiastólico;;;;;;;;;
SMF;Sistema mononuclear fagocítico;;;;;;;;;;
SMH;Síndrome de la membrana hialina;;;;;;;;;;
SMI;Síndrome de malabsorción intestinal;;;;;;;;;;
SMP;Síndrome mieloproliferativo;;;;;;;;;;
SMPC;Síndrome mieloproliferativo crónico;;;;;;;;;;
SMS;Servicio Murciano de Salud;Síndrome de la muerte súbita;Soplo mesosistólico;;;;;;;;
SMSF;Síndrome de la muerte súbita frustrada;;;;;;;;;;
SMSI;Síndrome de la muerte súbita inexplicable;Síndrome de muerte súbita infantil;;;;;;;;;
SMSL;Síndrome de la muerte súbita del lactante;;;;;;;;;;
SMT;Somatostatina;;;;;;;;;;
SMW;Síndrome de Mallory-Weiss;;;;;;;;;;
SMX;Sulfametoxazol;;;;;;;;;;
SN;Serología negativa;Síndrome nefrótico;Sistema nervioso;;;;;;;;
SNA;Síndrome nefrítico agudo;Sistema nervioso autónomo;;;;;;;;;
SNC;Sistema nervioso central;;;;;;;;;;
SNCM;Síndrome nefrótico a cambios mínimos;;;;;;;;;;
SNG;Síndrome del niño golpeado;Sonda nosogástrica;Surco nasogeneano;;;;;;;;
SNM;Síndrome neuroléptico maligno;;;;;;;;;;
SNOMED;Nomenclatura sistematizada de medicina;;;;;;;;;;
SNP;Sistema nervioso periférico;"Nitroprusiato
Sódico";;;;;;;;;
SNS;Servicio Nacional de Salud;;;;;;;;;;
SNV;Sistema nervioso vegetativo;;;;;;;;;;
SO;Salpingooforectomía;Segunda opinión;;;;;;;;;
SOG;Sobrecarga oral de glucosa;;;;;;;;;;
SOH;Sangre oculta en heces;Síndrome de obesidad-hipoventilación;;;;;;;;;
SOP;Síndrome del ovario poliquístico;;;;;;;;;;
SOPQ;Síndrome del ovario poliquístico;;;;;;;;;;
SP;Sacropubiana, posición fetal;Sangre periférica;Sarampión-Parotiditis;Serología positiva;Síndrome paraneoplásico;;;;;;
SPCA;Acelerador de la conversión de la protrombina sérica;;;;;;;;;;
SPE;Electroforesis de proteínas séricas;;;;;;;;;;
SPEC;Suave, Preciso, Extenso, Completo;;;;;;;;;;
SPECT;Tomografía computarizada por emisión de fotón simple;;;;;;;;;;
SPF;Factor de protección solar;"Libre
de agentes patógenos específicos";;;;;;;;;
SPH;Esfera;;;;;;;;;;
SPIT;Shunt portosistémico intrahepático transyugular;;;;;;;;;;
SPJ;Síndrome de Peutz-Jeghers;;;;;;;;;;
SPK;Trasplante simultáneo riñón páncreas;;;;;;;;;;
SPL;Según pauta de laboratorio;;;;;;;;;;
SPVM;Síndrome de prolapso de la válvula mitral;;;;;;;;;;
SQTL;Síndrome del QT largo;;;;;;;;;;
SR;Sin receta;Síndrome de Reiter;;;;;;;;;
SRA;Sistema renina-angiotensina;;;;;;;;;;
SRAA;Sistema renina-angiotensinaaldosterona;;;;;;;;;;
SRAS;Síndrome respiratorio agudo severo;;;;;;;;;;
SRE;Sistema reticuloendotelial;;;;;;;;;;
SRI;Síndrome de resistencia a la insulina;;;;;;;;;;
SRIS;Síndrome de respuesta inflamatoria sistémica;;;;;;;;;;
SRS;Sustancia de reacción lenta;;;;;;;;;;
SRS-A;Sustancia de reacción lenta de la anafilaxia;;;;;;;;;;
SRV;Supervivencia;;;;;;;;;;
SS;Salmonella-Shigella;Seguridad social;Shock séptico;Sin soplos;Síndrome de Serazy;Síndrome de Sjögren;Soplo sistólico;;;;
SSA;Síndrome subacromial;;;;;;;;;;
SSADH;Síndrome de secreción inadecuada de hormona antidiurética;;;;;;;;;;
SSF;Suero salino fisiológico;;;;;;;;;;
SSIADH;Síndrome de secreción inadecuada de hormona antidiurética;;;;;;;;;;
SSPA;Sistema sanitario público andaluz;;;;;;;;;;
ß-HCG;Gonadotrofina coriónica humana;;;;;;;;;;
SST;Síndrome de shock tóxico;;;;;;;;;;
ST;Sacrotransversa;Sangre total;Secreción tubular;Segmento del electrocardiograma entre la onda S y la T;Síndrome de Turner;;;;;;
STC;Síndrome del túnel carpiano;;;;;;;;;;
STD;Si tiene dolor;;;;;;;;;;
STH;Según técnica habitual;Hormona somatotrofica;;;;;;;;;
STPD;Condiciones estándar de temperatura y presión barométrica sin vapor de agua;;;;;;;;;;
STV;Silla turca vacía;;;;;;;;;;
SU;Servicio de urgencias;;;;;;;;;;
SVA;Soporte vital avanzado;Sustitución de la válvula aórtica;;;;;;;;;
SVAT;Soporte vital avanzado de trauma;;;;;;;;;;
SVB;Soporte vital básico;;;;;;;;;;
SVCS;Síndrome de la vena cava superior;;;;;;;;;;
SVP;Sinovitis vellosonodular pigmentada;Sistema venoso profundo;;;;;;;;;
SVS;Servicio Valenciano de Salud;Servicio Vasco de Salud;Sistema venoso superficial;;;;;;;;
SVS/O;Servicio Vasco de Salud/ Osakidetza;;;;;;;;;;
SVV;Síndrome vasovagal;;;;;;;;;;
SWF;Síndrome de Waterhouse-Friderichsen;;;;;;;;;;
SWN;Schwannoma;;;;;;;;;;
SWPW;Síndrome de Wolff-ParkinsonWhite;;;;;;;;;;
SZE;Síndrome de Zollinger-Ellison;;;;;;;;;;
T;Temperatura;Timo;Torácico o dorsal;Tumor;;;;;;;
t;Tiempo;Translocación;Prueba t de Student;;;;;;;;
T1, T2, T3, , T12;1ª, 2ª, 3ª,, 12ª Vértebras torácicas o dorsales;;;;;;;;;;
T3;Triyodotironina;;;;;;;;;;
T4;Símbolo de la Tiroxina;;;;;;;;;;
TA;Temperatura ambiente;Tensión arterial;Tratamiento actual;Traumatismo abdominal;;;;;;;
Ta;Tonometría de aplanación;;;;;;;;;;
TAB;Tableta;Tifoidea, paratifoidea A y B;;;;;;;;;
TABM;Typhi, paratyphi A y B, melitensis;;;;;;;;;;
TAC;Tomografía axial computarizada;;;;;;;;;;
TAD;Tensión arterial diastólica;;;;;;;;;;
TAE;Trastorno afectivo estacional;;;;;;;;;;
TAG;Tolerancia anormal a la glucosa;Trastorno de ansiedad generalizada;;;;;;;;;
TALMO;Trasplante alogénico de médula ósea;;;;;;;;;;
TALSP;Trasplante autólogo de sangre periférica;;;;;;;;;;
TAM;Tasa anual media;Tensión arterial máxima;Tensión arterial media;Teofilina anhidra micronizada;;;;;;;
TAMO;Trasplante autólogo de médula ósea Tanato;Raíz o prefijo griego que significa muerte;;;;;;;;;
TAO;Tratamiento anticoagulante oral;Tromboangeítis obliterante;;;;;;;;;
TAP;Taquicardia auricular paroxística;;;;;;;;;;
TAPH;Trasplante autogénico de progenitores hematopoyéticos;;;;;;;;;;
TAPP;Tensión arterial postparto;;;;;;;;;;
TAS;Tensión arterial sistólica;;;;;;;;;;
TASP;Trasplante autólogo de sangre periférica;;;;;;;;;;
TASPE;Trasplante autólogode sangre periférica;;;;;;;;;;
TAT;Test de apercepción temática;;;;;;;;;;
TB;Todo bien;Traqueobronquitis;Tuberculina;Tuberculosis;;;;;;;
TBC;Tuberculosis;;;;;;;;;;
TBCP;Tuberculosis pulmonar;;;;;;;;;;
TBD;Terbutalina en bajas dosis;Tuberculosis diseminada;;;;;;;;;
TBG;Globulina transportadora de tiroxina;Tiroglobulina;;;;;;;;;
TBL;Trabeculectomía;;;;;;;;;;
TBMR;Tuberculosis multirresistente;;;;;;;;;;
TBP;Tuberculosis pulmonar;;;;;;;;;;
TBPA;Prealbúmina transportadora de tiroxina;Prealbúmina tiroligante;;;;;;;;;
TBQ;Tabaquismo;;;;;;;;;;
TBUT;Tiempo de Ruptura de la Película Lagrimal;;;;;;;;;;
TC;Tendón del cuádriceps;Tiempo de coagulación;Tomografía computarizada;Trasplante cardiaco;Tumor carcinoide;;;;;;
TC;Tomografía computarizada;;;;;;;;;;
TC P/ I P;Protocolo de control de transmisión/protocolo de Internet;;;;;;;;;;
TCA;Tiempo de coagulación activado;Trastorno de la conducta alimentaria;;;;;;;;;
TCC;Terapia cognitivo-conductual;Tomografía computarizada cuantitativa;;;;;;;;;
TCE;Traumatismo craneoencefálico;;;;;;;;;;
TCEC;Tiempo de circulación extracorpórea;;;;;;;;;;
TCF;Tamaño, consistencia y forma;;;;;;;;;;
TCGV;Transposición completa de los grandes vasos;;;;;;;;;;
TCI;Tronco coronario izquierdo;;;;;;;;;;
TCP;Trigonocervicoprostatectomía;;;;;;;;;;
TCPH;Trasplante de células progenitoras hematopoyéticas;;;;;;;;;;
TCRF;Termocoagulación por radiofrecuencia;;;;;;;;;;
TCS;Tejido celular subcutáneo;;;;;;;;;;
TCT;Telecobaltoterapia;Tirocalcitonina;;;;;;;;;
TD;Testículo descendido;Tuberculosis diseminada;Túbulo distal;;;;;;;;
TDA;Trastorno por déficit de atención;;;;;;;;;;
TDAH;Trastorno por déficit de atención e hiperactividad;;;;;;;;;;
TDM;Trastorno depresivo mayor;;;;;;;;;;
TE;Transcavidad de los epiplones;Trombocitemia esencial;Trombocitopenia esencial;Tromboembolia;Trompa de Eustaquio;;;;;;
TEA;Tetraetilamonio;Tromboendarterectomía;;;;;;;;;
TEAC;Tromboendarterectomía carotídea;;;;;;;;;;
TEC;Tratamiento con electrochoque;Terapia electroconvulsiva;;;;;;;;;
TEG;Tromboelastograma;;;;;;;;;;
TEGD;Tránsito esofagogastroduodenal;;;;;;;;;;
TEM;Trietilenomelamina;;;;;;;;;;
TENS;Electroestimulación transcutánea de nervios;;;;;;;;;;
TEP;Tomografía de emisión de positrones;Malla extraperitoneal total;Tromboembolismo pulmonar;;;;;;;;
TEP;Trombosis venosa profunda con tromboembolia pulmonar;;;;;;;;;;
TEPA;Tromboembolismo pulmonar agudo;;;;;;;;;;
TEPT;Trastorno por estrés postraumático;;;;;;;;;;
TES;Técnico de emergencia sanitaria;;;;;;;;;;
TESA;Aspiración testicular de esperma;;;;;;;;;;
TF;Tetralogía de Fallot;Tonos fetales;;;;;;;;;
TFC;Tamaño, forma y consistencia;;;;;;;;;;
TG;Tioguanina;Tiroglobulina;Triglicéridos;;;;;;;;
TGA;Trasposición de las grandes arterias;;;;;;;;;;
TGL;Triglicéridos;;;;;;;;;;
TGO;Transaminasa glutámico oxalacética;;;;;;;;;;
TGP;Transaminasa glutámico pirúvica;;;;;;;;;;
TGV;Volumen de gas torácico;Trasposición de los grandes vasos;;;;;;;;;
TH;Célula T colaboradora;Técnica habitual;Tiempo de hemorragia;;Tiroiditis de Hashimoto;;Trasplante hepático;;;;
TH1;Célula T colaboradora 1;;;;;;;;;;
TH2;Célula T colaboradora 2;;;;;;;;;;
THC;Tetrahidrocannabinol;;;;;;;;;;
THF;Tetrahidrofolato;;;;;;;;;;
THO;Trasplante hepático ortotópico;;;;;;;;;;
THS;Terapia hormonal sustitutiva;;;;;;;;;;
THS;Terapia hormonal sustitutiva;;;;;;;;;;
TI;Tasa de incidencia;Tórax inestable;;;;;;;;;
Ti;Símbolo químico del titanio;;;;;;;;;;
TIA;Accidente isquémico transitorio;;;;;;;;;;
TIFF;Tiffeneau;;;;;;;;;;
TIG;Inmunoglobulina tetánica;Transferencia intratubárica de gametos;;;;;;;;;
TIMI;Estudio de la trombolisis en el infarto de miocardio;;;;;;;;;;
TIN;Terapia intensiva neonatal;;;;;;;;;;
TIPS;Comunicación portosistémica intrahepática transyugular;;;;;;;;;;
TIPSS;Comunicación portosistémica intrahepática transyugular;;;;;;;;;;
TIS;Tarjeta de identificación sanitaria;;;;;;;;;;
TIV;Tabique interventricular;;;;;;;;;;
TIVA;Anestesia total intravenosa;;;;;;;;;;
TL;Testosterona libre;Tricoleucemia;;;;;;;;;
TLC;Capacidad pulmonar total;Capacidad de distensión pulmonar total;;;;;;;;;
TLV;Valor umbral;;;;;;;;;;
TM;Talasemia mayor;Tasa de mortalidad;Timpanomastoidectomía;Trapeciometacarpiana;Tumor;Tumoración;;;;;
TMA;Trasplante de membrana amniótica;;;;;;;;;;
TMC;Trapeciometacarpiana;;;;;;;;;;
TMO;Trasplante de médula ósea;;;;;;;;;;
TNC;Tonometría de No Contacto;;;;;;;;;;
TND;Testículo no descendido;;;;;;;;;;
TNE;Tumor neuroendocrino;;;;;;;;;;
TNF;Factor de la necrosis tumoral;;;;;;;;;;
TNI;Troponina I;;;;;;;;;;
TNK;Tenecteplasa;;;;;;;;;;
TNM;Clasificación internacional de tumores, ganglios y metástasis;;;;;;;;;;
TNS;Estimulación nerviosa transcutánea;;;;;;;;;;
TnT;Troponina T;;;;;;;;;;
TOC;Trastorno obsesivocompulsivo;;;;;;;;;;
TOD;Tumor de origen desconocido;;;;;;;;;;
TOG;Tolerancia oral a la glucosa;;;;;;;;;;
TORCH;Toxoplasmosis, otras infecciones, rubéola, citomegalovirus, herpes;;;;;;;;;;
TOS;Síndrome de la salida del tórax;;;;;;;;;;
TP;Tiempo de protrombina;Trasplante pulmonar;Trasplante pancreático;Trombopenia;Tuberculosis pulmonar;Túbulo proximal;;;;;
TPA;Activador del plasminógeno tisular;"Antígeno polipépti-
do tisular";;;;;;;;;
tPA;Activador del plasminógeno tisular;;;;;;;;;;
TPA;Antígeno polipeptídico tisular;;;;;;;;;;
TPH;Trasplante de progenitores hematopoyéticos;;;;;;;;;;
TPHA;Análisis de hemaglutinación de Treponema pallidum;;;;;;;;;;
TPI;Prueba de inmovilización de Treponema pallidum o prueba de Nelson;;;;;;;;;;
TPL;Toracotomía posterolateral;Tronco posterolateral ;;;;;;;;;
TPN;Nucleótido de trifosfopiridina;;;;;;;;;;
TPO;Anticuerpos anti-tiroperoxidasa;;;;;;;;;;
TPR;Tiempo de protrombina;;;;;;;;;;
TPS;Taquicardia paroxística supraventricular;;;;;;;;;;
TPSP;Trasplante de progenitores de sangre periférica;;;;;;;;;;
TPSV;Taquicardia paroxística supraventricular;;;;;;;;;;
TPT;Tiempo parcial de tromboplastina;Tromboplastina tisular;;;;;;;;;
TPTA;Tiempo parcial de tromboplastina activada;;;;;;;;;;
TQSV;Taquicardia supraventricular;;;;;;;;;;
TR;Tacto rectal;Tendón rotuliano;Trasplante renal;;;;;;;;
TRA;Técnicas de reproducción asistida;Temperatura;Traumatología ;;;;;;;;
TRH;Terapia de reemplazo hormonal;Hormona liberadora de tirotrofina;;;;;;;;;
TRIC;Conjuntivitis de inclusión del tracoma;;;;;;;;;;
TRISS;Puntuación de la gravedad de lesiones y traumatismos;;;;;;;;;;
tRNA;RNA de transferencia;;;;;;;;;;
TRS;Tracto respiratorio superior;;;;;;;;;;
TRV;Tabique rectovaginal;;;;;;;;;;
TS;Taquicardia sinusal;Taquicardia supraventricular;;;;;;;;;
TSA;Troncos supraaórticos;;;;;;;;;;
TSE;Tendón supraespinoso;;;;;;;;;;
TSH;Tirotropina u hormona estimulante del tiroides;;;;;;;;;;
TSP;Taquicardia supraventricular paroxística;;;;;;;;;;
TSV;Taquicardia supraventricular;;;;;;;;;;
TSVD;Trabajo sistólico ventricular derecho;Tracto de salida del ventrículo derecho;;;;;;;;;
TSVI;Trabajo sistólico ventricular izquierdo;Tracto de salida del ventrículo izquierdo;;;;;;;;;
TSVP;Taquicardia supraventricular paroxística;;;;;;;;;;
TT;Tiempo de trombina;Prueba inclinada;Tiotepa;Tiroidectomía total;Toxoide tetánico;Transtorácico;Tratamiento;Traumatismo torácico;;;
TTG;Test de tolerancia a la glucosa;;;;;;;;;;
TTO;Tratamiento;;;;;;;;;;
TTOG;Test de tolerancia oral a la glucosa;;;;;;;;;;
TTP;Tiempo de tromboplastina parcial;;;;;;;;;;
TTPA;Tiempo de tromboplastina parcial activado;;;;;;;;;;
TU;Tacto uterino;;;;;;;;;;
TV;Tacto vaginal;Taquicardia ventricular;Trichomonas vaginalis;Triple viral;;;;;;;
TVI;Taquicardia ventricular idiopática;Trombo en el ventrículo izquierdo;;;;;;;;;
TVM;Taquicardia ventricular monomórfica;;;;;;;;;;
TVMS;Taquicardia ventricular monomórfica sostenida;;;;;;;;;;
TVNS;Taquicardia ventricular no sostenida;;;;;;;;;;
TVP;Taquicardia ventricular polimórfica;Toxicómano por vía parenteral;Trombosis de la vena porta;Trombosis venosa profunda;Trombosis venosa superficial;;;;;;
TVP;Trombosis venosa profunda con tromboembolia pulmonar;;;;;;;;;;
TVPMI;Trombosis venosa profunda de miembros inferiores;;;;;;;;;;
TVPMS;Trombosis venosa profunda de miembros superiores;;;;;;;;;;
TVPNS;Taquicardia ventricular polimórfica no sostenida;;;;;;;;;;
TVS;Taquicardia ventricular sostenida;Trombosis venosa superficial;;;;;;;;;
TVSM;Taquicardia ventricular sostenida monomorfa;;;;;;;;;;
TVT;Plastia vaginal libre de tensión;;;;;;;;;;
TXA;Tromboxano A;;;;;;;;;;
TXB;Tromboxano B;;;;;;;;;;
TxC;Trasplante cardiaco;;;;;;;;;;
TxCP;Trasplante cardiopulmonar ;;;;;;;;;;
TxH;Trasplante hepático;;;;;;;;;;
TxP;Trasplante de páncreas;;;;;;;;;;
TxR;Trasplante renal;;;;;;;;;;
U;Unidad;Uracilo;Uranio;Urología;Útero;;;;;;
UBA;Unidades básicas de atención;;;;;;;;;;
UC;Unidad coronaria;;;;;;;;;;
UCA;Unidad de cirugía ambulatoria;;;;;;;;;;
UCAMI;Unidad clínica de atención médica integral;;;;;;;;;;
UCC;Unidad de cuidados coronarios;Unidad de cuidados críticos;;;;;;;;;
UCCII;Unión de cuadrantes inferiores ;;;;;;;;;;
UCCSS;Unión de cuadrantes superiores ;;;;;;;;;;
UCE;Unidad de corta estancia;;;;;;;;;;
UCG;Uretrocistografía;;;;;;;;;;
UCH;Unidad de concentrado de hematíes;Unión catalana de hospitales;;;;;;;;;
UCI;Unidad de Cuidados Intensivos;;;;;;;;;;
UCIC;Unidad de cuidados intensivos coronarios;;;;;;;;;;
UCIM;Unidad de cuidados intensivos móvil;;;;;;;;;;
